"A parallel complex divider architecture based on DCD iterations for computing complex division in MVDR beamformer","J. U. Kidav; M. N. M. Siva; M. P. Perumal","Karunya Inst. of Technol. & Sci., Coimbatore, India; Karunya Inst. of Technol. & Sci., Coimbatore, India; Nat. Inst. of Electron. & Inf. Technol., Calicut, India","Journal of Systems Engineering and Electronics","","2018","29","6","1124","1135","","","","10.21629/JSEE.2018.06.02","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8599036","minimum variance distortionless response (MVDR) beamformer;adaptive weight;dichotomous coordinate descent (DCD) algorithm;medical ultrasound imaging","Computer architecture;Hardware;Field programmable gate arrays;Ultrasonic imaging;Biomedical imaging;Throughput","array signal processing;computational complexity;field programmable gate arrays;iterative methods;parallel architectures","field programmable gate array platform;parallel column vector read architecture;suitably parallel pipelined;existing DCD algorithm;computational efficiency;2×2 linear equation solution problem;minimum variance distortionless response algorithm;adaptive weight computation stage;optimized complex divider architecture;dichotomous coordinate descent iterations;parallel processing;hardware architecture;MVDR beamformer;complex division;DCD iterations;parallel complex divider architecture","","","","","","","","BIAI","IEEE Conferences"
"FPGA-based high resolution DPWM control circuit","S. Hu; J. Naiti; H. Shanshan; L. Hongtao","School of Electronic and Optical Engineering, Nanjing University of Science and Technology, Nanjing 210094, China; Nanjing Marine Radar Institute, Nanjing 210003, China; Nanjing Marine Radar Institute, Nanjing 210003, China; School of Electronic and Optical Engineering, Nanjing University of Science and Technology, Nanjing 210094, China; School of Electronic and Optical Engineering, Nanjing University of Science and Technology, Nanjing 210094, China","Journal of Systems Engineering and Electronics","","2018","29","6","1136","1141","","","","10.21629/JSEE.2018.06.03","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8599037","digital clock manager (DCM);digital programmable delay circuit;digital pulse width modulator (DPWM)","Clocks;Delays;Logic gates;Table lookup;Field programmable gate arrays;Signal resolution;Systems engineering and theory","clocks;delay circuits;field programmable gate arrays;modulators;pulse width modulation","high resolution digital pulse width modulator control circuit;embedded digital clock manager blocks;digital programmable delay circuits;Artix-7 FPGA device;flexible resolution;field-programmable gate array;FPGA-based high resolution DPWM control circuit;frequency 200.0 MHz;time 500.0 ps;time 625 ps","","","","","","","","BIAI","IEEE Conferences"
"Fast Methodology for Time-Domain Analysis of Nonlinear-Loaded Transmission Line Excited by an Arbitrary Modulated Signal","S. Kouhpayeh-Zadeh-Esfahani; A. Abdipour; K. Afrooz","Department of Electrical Engineering, Amirkabir University of Technology, Tehran, Iran; Department of Electrical Engineering, Amirkabir University of Technology, Tehran, Iran; Department of Electrical Engineering, Shahid Bahonar University of Kerman, Kerman, Iran","IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems","","2020","39","3","670","674","","","","10.1109/TCAD.2018.2890529","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8599038","Computational electromagnetics;finite-difference time-domain (FDTD);modulated signal;nonlinear circuit;time domain frequency separation (TDFS) method;transmission line;unconditionally stable algorithm","Power transmission lines;Time-domain analysis;Mathematical model;Frequency modulation;Time-frequency analysis;High frequency;Nonlinear circuits","","","","","","","01 January 2019","","","IEEE","IEEE Conferences"
"An Ultra-Wideband Measurement Method for the Dielectric Property of Rocks","C. Guo; R. Liu; X. Chen; G. Mavko; Z. He","School of Information Engineering, Chang’an University, Xi’an, China; School of Information Engineering, Chang’an University, Xi’an, China; School of Information Engineering, Chang’an University, Xi’an, China; Department of Geophysics, Stanford University, CA, USA; School of Information Engineering, Chang’an University, Xi’an, China","IEEE Geoscience and Remote Sensing Letters","","2019","16","6","874","878","","","","10.1109/LGRS.2018.2886416","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8599039","Dielectric constant;numerical simulation;parallel-plate capacitance method (PCM);permittivity;rocks;ultra-wideband measurement","Frequency measurement;Resonant frequency;Dielectric measurement;Geophysical measurements;Phase change materials;Rocks;Dielectric constant","capacitance measurement;capacitive sensors;electromagnetic devices;frequency measurement;geophysical techniques;impedance matching;measurement errors;optimisation;permittivity measurement;rocks;UHF measurement","frequency spectrum;improved PCM apparatus design;electromagnetic sensing methods;dielectric permittivity;rock samples;solid phase samples;parallel-plate capacitance method;electrical properties;low-frequency PCM measurements;permittivity measurement;dielectric property measurements;high-frequency measurement;ultrawideband measurement method;measurement error;electromagnetic wave dissipation;impedance mismatching;numerical simulation;system-level optimization;sample holder optimization;frequency 100.0 kHz to 1.5 GHz","","","","","01 January 2019","","","IEEE","IEEE Conferences"
"OTFS Performance on Static Multipath Channels","P. Raviteja; E. Viterbo; Y. Hong","Department of Electrical and Computer Systems Engineering, Monash University, Clayton, VIC, Australia; Department of Electrical and Computer Systems Engineering, Monash University, Clayton, VIC, Australia; Department of Electrical and Computer Systems Engineering, Monash University, Clayton, VIC, Australia","IEEE Wireless Communications Letters","","2019","8","3","745","748","","","","10.1109/LWC.2018.2890643","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8599041","OTFS;OFDM;static multipath channels;message passing","Multipath channels;Peak to average power ratio;Complexity theory;Receivers;Delays;Time-domain analysis","least mean squares methods;message passing;multipath channels;OFDM modulation","orthogonal time frequency space modulation;static multipath channels;asymmetric orthogonal frequency division multiplexing;uniform channel gains;significant performance improvement;OTFS performance;error performance;delay-Doppler channels;A-OFDM;cyclic prefix single carrier;CPSC;low-complexity message passing detection;MMSE detection;ZF detection","","3","","","01 January 2019","","","IEEE","IEEE Conferences"
"Modeling the Kriging-Aided Spatial Spectrum Sharing Over Log-Normal Channels","K. Sato; K. Inage; T. Fujii","Department of Electrical Engineering, Tokyo University of Science, Tokyo, Japan; Electrical and Electronics Engineering Course, Tokyo Metropolitan College of Industrial Technology, Tokyo, Japan; Advanced Wireless and Communication Research Center, University of Electro-Communications, Tokyo, Japan","IEEE Wireless Communications Letters","","2019","8","3","749","752","","","","10.1109/LWC.2018.2890644","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8599042","Interference constraints;radio spectrum management;radio propagation;log-normal distribution","Shadow mapping;Mathematical model;Correlation;Gaussian distribution;Numerical models;Interpolation;Estimation error","fading channels;interpolation;multipath channels;radio spectrum management","log-normal channels;received signal power estimation;optimally interpolated radio environment map;shadowing environment;correlation coefficient;imperfect channel state information;multipath fading channels;estimation error characteristic;REM-assisted spectrum sharing;Kriging-aided spatial spectrum sharing;numerical simulations","","1","","","01 January 2019","","","IEEE","IEEE Conferences"
"Modified Conjugate Beamforming for Cell-Free Massive MIMO","M. Attarifar; A. Abbasfar; A. Lozano","School of Electrical and Computer Engineering, University of Tehran, Tehran, Iran; School of Electrical and Computer Engineering, University of Tehran, Tehran, Iran; Department of Information and Communication Technologies, Universitat Pompeu Fabra, Barcelona, Spain","IEEE Wireless Communications Letters","","2019","8","2","616","619","","","","10.1109/LWC.2018.2890470","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8599043","Cell-free networks;massive MIMO;conjugate beamforming;power allocation","Interference cancellation;Array signal processing;MIMO communication;Antennas;Channel estimation;Fading channels","array signal processing;interference suppression;MIMO communication","forward link;cell-free massive MIMO networks;modified conjugate beamforming;fading-rate coordination;access points","","4","","","01 January 2019","","","IEEE","IEEE Conferences"
"Nonlinear Complex Support Vector Regression for Fading Channel Estimation in FBMC-OQAM System","Z. He; L. Zhou; Y. Chen; X. Ling","National Key Laboratory of Science and Technology on Communications, University of Electronic Science and Technology of China, Chengdu, China; National Key Laboratory of Science and Technology on Communications, University of Electronic Science and Technology of China, Chengdu, China; National Key Laboratory of Science and Technology on Communications, University of Electronic Science and Technology of China, Chengdu, China; National Key Laboratory of Science and Technology on Communications, University of Electronic Science and Technology of China, Chengdu, China","IEEE Wireless Communications Letters","","2019","8","3","753","756","","","","10.1109/LWC.2018.2890647","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8599044","Channel estimation;FBMC-OQAM;nonlinear complex support vector regression (NCSVR);auxiliary pilots (AP);bit error rate","Channel estimation;Interference;Support vector machines;Estimation;Peak to average power ratio;Interpolation","channel bank filters;channel estimation;error statistics;fading channels;frequency response;quadrature amplitude modulation;radiofrequency interference;regression analysis;support vector machines;telecommunication computing","FBMC-OQAM system;support vector regression algorithm;fading channel estimation;Jakes fading model;AP-NCSVR algorithm;channel frequency response coefficients;nonlinear complex support vector regression;offset quadrature amplitude modulation system;filter bank multicarrier;imaginary interference;nonlinear complex SVR algorithm;auxiliary pilots-based FBMC-OQAM signal;vehicular A model;bit error rate performance","","","","","01 January 2019","","","IEEE","IEEE Conferences"
"Friis Transmission Over a Ground Plane: Understanding the Effects of Nonfree-Space Conditions","G. A. Thiele","University of Dayton, Ohio United States","IEEE Antennas and Propagation Magazine","","2019","61","1","72","76","","","","10.1109/MAP.2018.2883020","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8599045","","Gain;Receiving antennas;Mathematical model;Dipole antennas;Antenna measurements;Transmitting antennas;Reflection","antenna theory;indoor radio;mobile radio;monopole antennas","Friis transmission;nonfree-space conditions;free-space Friis equation;half space;conducting ground plane;ground-plane cases;monopole-to-monopole case","","","","","01 January 2019","","","IEEE","IEEE Conferences"
"Downlink Resource Sharing in Multichannel Device-to-Device Communication","L. Ma; X. Deng; J. Wang; Y. Huang; F. Shi","State Key Laboratory of Digital Multimedia Technology, Hisense Company, Ltd., Qingdao, China; State Key Laboratory of Digital Multimedia Technology, Hisense Company, Ltd., Qingdao, China; National Mobile Communications Research Lab, Southeast University, Nanjing, China; National Mobile Communications Research Lab, Southeast University, Nanjing, China; National Mobile Communications Research Lab, Southeast University, Nanjing, China","IEEE Wireless Communications Letters","","2019","8","3","741","744","","","","10.1109/LWC.2018.2890599","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8599046","Device-to-device communication;downlink resource sharing;multichannel","Device-to-device communication;Copper;Resource management;Downlink;Quality of service;Interference;Complexity theory","cellular radio;quality of service;radio links;resource allocation;wireless channels","multiple cellular users;device-to-device links;multiple D2D links;quality-of-service protection;downlink multichannel D2D resource sharing problem;multichannel device-to-device communication;multiple CU channels;spectral efficiency","","","","","01 January 2019","","","IEEE","IEEE Conferences"
