"A network operating system for interconnected LANs with heterogeneous data-link layers","D. Cowan; T. Stepien; R. Veitch","Dept. of Comput. Sci., Waterloo Univ., Ont., Canada; Dept. of Comput. Sci., Waterloo Univ., Ont., Canada; Dept. of Comput. Sci., Waterloo Univ., Ont., Canada","Proceedings [1988] 13th Conference on Local Computer Networks","","1988","","","99","105","","","","10.1109/LCN.1988.10213","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10213","","Network operating systems;LAN interconnection;Local area networks;Workstations;Portable computers;Computer networks;Microcomputers;Application software;File servers;Network servers","local area networks;network operating systems","microcomputer workstations;network operating system;interconnected LANs;heterogeneous data-link layers;educational computing;Waterloo JANET LAN;Project ARIES Network;data-link layers;message-passive paradigm","","2","","","","","","IEEE","IEEE Conferences"
"Station interconnection on dual rings and other multichannel networks","J. Peha","SRI Int., Menlo Park, CA, USA","Proceedings [1988] 13th Conference on Local Computer Networks","","1988","","","108","113","","","","10.1109/LCN.1988.10215","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10215","","LAN interconnection;Local area networks;Switches;Frequency;Optical fiber communication;Uninterruptible power systems;Bandwidth;Packet radio networks;Tuning;Multiaccess communication","local area networks","station interconnection;distributed algorithm;dual rings;multichannel networks;algorithm;single-media-access-control stations;local area networks","","2","","","","","","IEEE","IEEE Conferences"
"Packet switched voice conferencing across interconnected networks","G. Weiss; C. Ziegler","Dept. of Comput. & Inf. Sci., Brooklyn Coll., NY, USA; Dept. of Comput. & Inf. Sci., Brooklyn Coll., NY, USA","Proceedings [1988] 13th Conference on Local Computer Networks","","1988","","","114","124","","","","10.1109/LCN.1988.10216","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10216","","Packet switching;Conference management;Distributed control;Broadcasting;Educational institutions;Distributed computing;Information science;Speech analysis;Telecommunication traffic;Telecommunication switching","packet switching;teleconferencing","packet switched voice conferencing;interconnected networks;ring control mechanism;multiple-network connectivity;station workload;gateway workload;network workload","","3","","","","","","IEEE","IEEE Conferences"
"Medium access control methods for integrated services in high bandwidth token passing networks","D. Karvelas; A. Leon-Garcia","Dept. of Electr. Eng., Toronto Univ., Ont., Canada; Dept. of Electr. Eng., Toronto Univ., Ont., Canada","Proceedings [1988] 13th Conference on Local Computer Networks","","1988","","","132","141","","","","10.1109/LCN.1988.10218","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10218","","Media Access Protocol;Intserv networks;Intelligent networks;Bandwidth;Access protocols;Delay;Communication system traffic control;FDDI;Optical fibers;Computer networks","packet switching;protocols;token networks","medium access control;simulation;integrated services;high bandwidth token passing networks;performance;protocols;voice/data integration;token-passing networks;multiple priority cycle;timed-token protocols;voice packets;data-packet transmissions","","","","","","","","IEEE","IEEE Conferences"
"Specifying the physical layer in a LAN standard: a comparison of CSMA/CD and token ring","R. Love","IBM Corp., Research Triangle Park, NC, USA","Proceedings [1988] 13th Conference on Local Computer Networks","","1988","","","146","150","","","","10.1109/LCN.1988.10219","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10219","","Physical layer;Local area networks;Multiaccess communication;Token networks;Coaxial cables;Cable shielding;Repeaters;Coaxial components;Topology;Mechanical cables","carrier sense multiple access;standards;token networks","physical layer;LAN standard;CSMA/CD;token ring;IEEE 802.3;IEEE 802.5;coaxial 10Base5 transmission;jitter building;automatic lobe checking","","","","","","","","IEEE","IEEE Conferences"
"A lightweight transfer protocol for the US Navy SAFENET local area network standard","M. Cohn","Northrop Corp., Pico Rivera, CA, USA","Proceedings [1988] 13th Conference on Local Computer Networks","","1988","","","151","156","","","","10.1109/LCN.1988.10220","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10220","","Local area networks;Transport protocols;Military standards;FDDI;Optical fiber LAN;Optical fibers;Communication standards;ANSI standards;Government;Open systems","local area networks;optical fibres;protocols;standards","lightweight transfer protocol;US Navy SAFENET local area network standard;fiber optic embedded network;IOS/OSI transport;XTP VLSI chipset;interoperability","","4","","","","","","IEEE","IEEE Conferences"
"The reality of OSI","J. Neumann","","Proceedings [1988] 13th Conference on Local Computer Networks","","1988","","","157","161","","","","10.1109/LCN.1988.10221","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10221","","Open systems;Standardization;Standards organizations;ISO standards;IEC standards;Standards development;Scheduling;Roads;Information technology;ANSI standards","computer networks;standards","Open Systems interconnection;standards;vendors;service providers","","","","","","","","IEEE","IEEE Conferences"
"Anticipatory standards-the next wave","C. Cargill","Digital Equipment Corp., Littleton, MA, USA","Proceedings [1988] 13th Conference on Local Computer Networks","","1988","","","162","165","","","","10.1109/LCN.1988.10222","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10222","","Measurement standards;Shape;Standards organizations;Local area networks;Food technology;Clothing;Equations;Product safety;Business;Information technology","local area networks;standards","local-area-network standards;anticipatory;marketing;information technology","","","","","","","","IEEE","IEEE Conferences"
"Status of IEEE 802.6 MAN standards","J. Mollenauer","Prime Comput., Bedford, MA, USA","Proceedings [1988] 13th Conference on Local Computer Networks","","1988","","","166","169","","","","10.1109/LCN.1988.10223","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10223","","Metropolitan area networks;Computer networks;LAN interconnection;Optical fiber LAN;Videoconference;Video compression;Telecommunication traffic;Telephony;Workstations;Job shop scheduling","local area networks;packet switching;standards","metropolitan area networks;IEEE 802.6 MAN standards;LANs;video services;scheduling;failure-tolerance properties;fast-packet-switch characteristics;broadband ISDN","","2","","","","","","IEEE","IEEE Conferences"
"Dynamic load balancing in a distributed system using a sender-initiated algorithm","A. Hac; X. Jin","AT&T Bell Lab., Naperville, IL, USA; ","Proceedings [1988] 13th Conference on Local Computer Networks","","1988","","","172","180","","","","10.1109/LCN.1988.10224","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10224","","Load management;Remote monitoring;Distributed control;Operating systems;Broadcasting;System performance;Communication networks;Heuristic algorithms;Performance analysis;Algorithm design and analysis","distributed processing;performance evaluation","distributed system;sender-initiated algorithm;performance evaluation;load balancing;dynamic load balancing;distributed control;remote processing;maximum process queue length;system performance","","3","","","","","","IEEE","IEEE Conferences"
"Load balancing from a Unix shell","J. Lyle; C. Lu","Dept. of Comput. Sci., Maryland Univ., Baltimore County, Catonsville, MD, USA; Dept. of Comput. Sci., Maryland Univ., Baltimore County, Catonsville, MD, USA","Proceedings [1988] 13th Conference on Local Computer Networks","","1988","","","181","183","","","","10.1109/LCN.1988.10225","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10225","","Load management;Workstations;Operating systems;Local area networks;Kernel;Sun;Costs;Computer science;Software tools;Computer bugs","Unix","load balancing;Unix shell;local area network;workstations;operating systems;load redistribution;command execution","","1","","","","","","IEEE","IEEE Conferences"
"A job scheduling system implementation and its performance evaluation","R. Chen; D. Reed","Dept. of Comput. Sci., Illinois Univ., Urbana, IL, USA; Dept. of Comput. Sci., Illinois Univ., Urbana, IL, USA","Proceedings [1988] 13th Conference on Local Computer Networks","","1988","","","184","192","","","","10.1109/LCN.1988.10226","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10226","","Processor scheduling;Dynamic scheduling;Computer networks;Workstations;Load management;Kernel;Operating systems;History;Computer science;Distributed computing","operating systems (computers);performance evaluation;scheduling","hardware environments;job scheduling system;performance evaluation;AT&T 3B2 microcomputers;transport distributed operating system;Loadable Illinois Networked Kernal;LINK;load balancing;software environments","","","","","","","","IEEE","IEEE Conferences"
"Using multicast communication to locate resources in LAN-based distributed system","M. Ahamad; M. Ammar; J. Bernabeu-Auban; M. Khalidi","Sch. of Inf. & Comput. Sci., Georgia Inst. of Technol., Atlanta, GA, USA; Sch. of Inf. & Comput. Sci., Georgia Inst. of Technol., Atlanta, GA, USA; Sch. of Inf. & Comput. Sci., Georgia Inst. of Technol., Atlanta, GA, USA; Sch. of Inf. & Comput. Sci., Georgia Inst. of Technol., Atlanta, GA, USA","Proceedings [1988] 13th Conference on Local Computer Networks","","1988","","","193","202","","","","10.1109/LCN.1988.10227","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10227","","Multicast communication;Broadcasting;Local area networks;Network interfaces;Databases;Computer science;Multicast algorithms;Closed-form solution;Resource management;Fault tolerant systems","distributed processing;local area networks","resources location;multicast communication;LAN-based distributed system;network interfaces;algorithm performance;approximate closed-form solutions","","12","","","","","","IEEE","IEEE Conferences"
"Performance measurements of Motorola's implementation of MAP","W. Strayer; A. Weaver","Dept. of Comput. Sci., Virginia Univ., Charlottesville, VA, USA; Dept. of Comput. Sci., Virginia Univ., Charlottesville, VA, USA","Proceedings [1988] 13th Conference on Local Computer Networks","","1988","","","216","221","","","","10.1109/LCN.1988.10231","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10231","","Computer aided software engineering;Access protocols;Throughput;Propagation delay;Application software;Telecommunication network reliability;Circuits;Computer science;Size measurement;Computer networks","factory automation;industrial computer control;local area networks;performance evaluation;protocols","performance measurements;data transfer services;CASE;common application service elements;datalink layers;Manufacturing Automation Protocol;sliding window protocol;sliding window;end-to-end latency;transmission delay","","6","","","","","","IEEE","IEEE Conferences"
